Frequency (Hz)	Level (dB)
12360.058594	-115.352371
12403.125000	-115.693550
12446.191406	-115.780212
12489.257812	-115.863022
12532.324219	-115.947876
12575.390625	-115.849876
12618.457031	-115.695038
12661.523438	-115.839676
12704.589844	-115.702980
12747.656250	-115.576111
12790.722656	-115.489532
12833.789062	-115.648987
12876.855469	-115.573944
12919.921875	-115.434525
12962.988281	-115.565872
13006.054688	-115.534897
13049.121094	-115.410645
13092.187500	-115.522369
13135.253906	-115.735641
13178.320312	-115.889297
13221.386719	-115.901657
13264.453125	-115.779724
13307.519531	-115.769463
13350.585938	-115.638367
13393.652344	-115.646439
13436.718750	-115.600914
13479.785156	-115.786179
13522.851562	-115.932953
13565.917969	-115.943359
13608.984375	-115.747757
13652.050781	-115.503319
13695.117188	-115.838852
13738.183594	-116.108978
13781.250000	-115.857246
13824.316406	-115.721321
13867.382812	-115.703552
13910.449219	-115.696274
13953.515625	-115.802109
13996.582031	-115.815102
14039.648438	-115.941032
14082.714844	-115.815002
14125.781250	-115.588783
14168.847656	-115.620033
14211.914062	-115.643768
14254.980469	-115.666359
14298.046875	-115.791664
14341.113281	-115.839516
14384.179688	-115.699768
14427.246094	-115.640999
14470.312500	-115.514076
14513.378906	-115.533813
14556.445312	-115.537575
14599.511719	-115.700111
14642.578125	-115.551292
14685.644531	-115.839546
14728.710938	-115.915901
14771.777344	-115.721863
14814.843750	-115.514091
14857.910156	-115.624466
14900.976562	-115.681831
14944.042969	-115.755020
14987.109375	-115.875259
15030.175781	-116.007896
15073.242188	-115.717567
15116.308594	-115.533783
15159.375000	-115.447472
15202.441406	-115.635742
15245.507812	-115.542351
15288.574219	-115.740364
15331.640625	-115.642868
15374.707031	-115.564713
15417.773438	-115.892960
15460.839844	-115.812752
15503.906250	-115.686584
15546.972656	-115.675262
15590.039062	-115.763496
15633.105469	-115.646805
15676.171875	-115.767059
15719.238281	-115.532066
15762.304688	-115.364388
15805.371094	-115.564682
15848.437500	-115.655334
15891.503906	-115.566849
15934.570312	-115.469666
15977.636719	-115.418350
16020.703125	-115.547150
16063.769531	-115.701096
16106.835938	-115.690063
16149.902344	-115.752991
16192.968750	-115.703682
16236.035156	-115.744675
16279.101562	-115.588058
16322.167969	-115.576653
16365.234375	-115.817169
16408.300781	-115.767746
16451.367188	-115.618454
16494.433594	-115.654770
16537.500000	-115.835663
16580.566406	-115.840599
16623.632812	-115.771729
16666.699219	-115.568039
16709.765625	-115.591393
16752.832031	-115.640869
16795.898438	-115.788246
16838.964844	-115.840370
16882.031250	-115.684586
16925.097656	-115.755608
16968.164062	-115.893433
17011.230469	-115.816505
17054.296875	-115.617561
17097.363281	-115.680428
17140.429688	-115.648544
17183.496094	-115.465767
17226.562500	-115.456154
17269.628906	-115.656944
17312.695312	-115.773911
17355.761719	-115.825569
17398.828125	-115.707458
17441.894531	-115.794220
17484.960938	-115.641899
17528.027344	-115.515846
17571.093750	-115.588745
17614.160156	-115.530823
17657.226562	-115.462006
17700.292969	-115.633278
17743.359375	-115.598000
17786.425781	-115.703163
17829.492188	-115.853363
17872.558594	-115.716988
17915.625000	-115.661011
17958.691406	-115.558739
18001.757812	-115.834801
18044.824219	-115.717766
18087.890625	-115.768471
18130.957031	-115.760841
18174.023438	-115.701416
18217.089844	-115.757721
18260.156250	-115.918030
18303.222656	-115.644623
18346.289062	-115.681122
18389.355469	-115.749863
18432.421875	-115.793861
18475.488281	-115.785042
18518.554688	-115.734047
18561.621094	-115.638626
18604.687500	-115.652359
18647.753906	-115.511978
18690.820312	-115.533936
18733.886719	-115.422417
18776.953125	-115.521400
18820.019531	-115.705139
18863.085938	-115.667511
18906.152344	-115.695930
18949.218750	-115.747871
18992.285156	-115.573692
19035.351562	-115.668037
19078.417969	-115.610161
19121.484375	-115.414345
19164.550781	-115.459686
19207.617188	-115.587204
19250.683594	-115.678131
19293.750000	-115.679047
19336.816406	-115.782661
19379.882812	-116.104973
19422.949219	-115.936470
19466.015625	-115.414986
19509.082031	-115.567322
19552.148438	-115.585007
19595.214844	-115.908974
19638.281250	-115.975380
19681.347656	-115.961197
19724.414062	-115.842209
19767.480469	-115.723831
19810.546875	-115.831345
19853.613281	-115.909843
19896.679688	-115.825920
19939.746094	-115.884750
19982.812500	-115.623375
20025.878906	-115.569199
20068.945312	-115.739319
20112.011719	-115.605827
20155.078125	-115.584541
20198.144531	-115.574661
20241.210938	-115.571358
20284.277344	-115.792427
20327.343750	-115.828148
20370.410156	-115.700905
20413.476562	-115.691483
20456.542969	-115.850266
20499.609375	-115.548706
20542.675781	-115.640404
20585.742188	-115.889023
20628.808594	-115.826569
20671.875000	-115.700424
20714.941406	-115.765633
20758.007812	-115.951958
20801.074219	-115.845497
20844.140625	-115.575531
20887.207031	-115.549011
20930.273438	-115.724678
20973.339844	-115.713875
21016.406250	-115.797455
21059.472656	-115.683975
21102.539062	-115.617065
21145.605469	-115.831413
21188.671875	-115.750565
21231.738281	-115.904915
21274.804688	-115.767860
21317.871094	-115.898384
21360.937500	-116.061592
21404.003906	-115.900299
21447.070312	-115.770195
21490.136719	-115.755020
21533.203125	-115.709938
21576.269531	-115.522224
21619.335938	-115.457962
21662.402344	-115.598045
21705.468750	-115.678192
21748.535156	-115.638809
21791.601562	-115.724258
21834.667969	-115.826607
21877.734375	-115.710312
21920.800781	-115.861778
21963.867188	-115.706459
22006.933594	-115.835281
